NAME,SAEPOVRTALL_RATE,Location,Latitude,Longitude
Anne Arundel County,6.5,"38.953011,-76.548823",38.953011,-76.548823
Baltimore city,24.5,"39.290385,-76.612189",39.290385,-76.612189
Baltimore County,9.6,"39.464767,-76.733652",39.464767,-76.733652
Calvert County,6.1,"38.49495,-76.502574",38.49495,-76.502574
Caroline County,13.1,"38.910502,-75.853395",38.910502,-75.853395
Carroll County,5.5,"39.542342,-77.056446",39.542342,-77.056446
Cecil County,9.7,"39.57394,-75.946324",39.57394,-75.946324
Charles County,7.7,"38.522178,-77.10249",38.522178,-77.10249
Dorchester County,17.5,"38.415282,-76.178374",38.415282,-76.178374
Frederick County,6.6,"39.384451,-77.470197",39.384451,-77.470197
Garrett County,12,"39.568124,-79.290213",39.568124,-79.290213
Harford County,8.3,"39.583896,-76.363728",39.583896,-76.363728
Howard County,6,"39.287346,-76.964306",39.287346,-76.964306
Kent County,13.9,"39.27138,-76.131995",39.27138,-76.131995
Montgomery County,6.7,"39.154743,-77.240515",39.154743,-77.240515
Prince George's County,9.4,"38.784921,-76.872096",38.784921,-76.872096
Queen Anne's County,8.7,"39.026357,-76.131995",39.026357,-76.131995
Somerset County,26.2,"38.086233,-75.853395",38.086233,-75.853395
St. Mary's County,8.6,"38.106026,-76.363728",38.106026,-76.363728
Talbot County,10.8,"38.780397,-76.131995",38.780397,-76.131995
Washington County,11.8,"39.641762,-77.719993",39.641762,-77.719993
Wicomico County,17.7,"38.394181,-75.667356",38.394181,-75.667356
Worcester County,13,"38.158423,-75.434473",38.158423,-75.434473
Barnstable County,9.8,"41.699096,-70.320911",41.699096,-70.320911
Berkshire County,13.5,"42.311782,-73.182162",42.311782,-73.182162
Bristol County,11.9,"41.793841,-71.144852",41.793841,-71.144852
Dukes County,9.8,"41.403954,-70.669265",41.403954,-70.669265
Essex County,11.5,"42.705114,-70.907124",42.705114,-70.907124
Franklin County,12.3,"42.530599,-72.615117",42.530599,-72.615117
Hampden County,16.8,"42.117231,-72.662421",42.117231,-72.662421
Hampshire County,13.2,"42.347136,-72.662421",42.347136,-72.662421
Middlesex County,8.3,"42.467206,-71.287421",42.467206,-71.287421
Nantucket County,8.8,"41.28347,-70.099451",41.28347,-70.099451
Norfolk County,6.4,"42.17668,-71.144852",42.17668,-71.144852
Plymouth County,8.5,"41.912041,-70.716847",41.912041,-70.716847
Suffolk County,22.4,"42.352287,-71.050423",42.352287,-71.050423
Worcester County,11.6,"42.409653,-71.857133",42.409653,-71.857133
Alcona County,17.9,"44.672794,-83.60224",44.672794,-83.60224
Alger County,16.3,"46.424618,-86.490452",46.424618,-86.490452
Allegan County,12.7,"42.593874,-85.908443",42.593874,-85.908443
Alpena County,18.6,"45.031721,-83.540541",45.031721,-83.540541
Antrim County,16.6,"44.973044,-85.176909",44.973044,-85.176909
Arenac County,18.7,"43.997336,-83.677393",43.997336,-83.677393
Baraga County,17.2,"46.735276,-88.30104",46.735276,-88.30104
Barry County,11.3,"42.535432,-85.354965",42.535432,-85.354965
Bay County,13.5,"43.710973,-84.016742",43.710973,-84.016742
Benzie County,12.2,"44.645846,-86.037126",44.645846,-86.037126
Berrien County,17.6,"42.032074,-86.741637",42.032074,-86.741637
Branch County,18.2,"41.891384,-85.023346",41.891384,-85.023346
Calhoun County,19.6,"42.207391,-85.023346",42.207391,-85.023346
Cass County,12.9,"41.929916,-86.012157",41.929916,-86.012157
Charlevoix County,12.1,"45.244217,-85.061904",45.244217,-85.061904
Cheboygan County,18.9,"45.547226,-84.563628",45.547226,-84.563628
Chippewa County,18.6,"46.311708,-84.593209",46.311708,-84.593209
Clare County,27,"44.056505,-84.856793",44.056505,-84.856793
Clinton County,10.3,"42.966346,-84.522219",42.966346,-84.522219
Crawford County,17.6,"44.652432,-84.689749",44.652432,-84.689749
Delta County,16.8,"45.712414,-86.984417",45.712414,-86.984417
Dickinson County,12,"45.960139,-87.86161",45.960139,-87.86161
Eaton County,11.8,"42.58865,-84.773332",42.58865,-84.773332
Emmet County,13.1,"45.641897,-84.976907",45.641897,-84.976907
Genesee County,20.7,"43.077729,-83.677393",43.077729,-83.677393
Gladwin County,22.1,"44.032789,-84.354205",44.032789,-84.354205
Gogebic County,20.5,"46.439279,-89.921474",46.439279,-89.921474
Grand Traverse County,13.6,"44.687984,-85.520024",44.687984,-85.520024
Gratiot County,19.5,"43.283651,-84.689749",43.283651,-84.689749
Hillsdale County,18.4,"41.868596,-84.522219",41.868596,-84.522219
Houghton County,20.1,"47.121122,-88.569401",47.121122,-88.569401
Huron County,14.4,"43.946679,-82.820974",43.946679,-82.820974
Ingham County,22.6,"42.646894,-84.354205",42.646894,-84.354205
Ionia County,16.6,"42.989212,-85.023346",42.989212,-85.023346
Iosco County,22.1,"44.334046,-83.638623",44.334046,-83.638623
Iron County,15.1,"46.275815,-88.490278",46.275815,-88.490278
Isabella County,30,"43.598799,-84.856793",43.598799,-84.856793
Jackson County,16.2,"42.176436,-84.354205",42.176436,-84.354205
Kalamazoo County,19.3,"42.227835,-85.520024",42.227835,-85.520024
Kalkaska County,18.7,"44.667444,-85.023346",44.667444,-85.023346
Kent County,14.7,"43.009703,-85.520024",43.009703,-85.520024
Keweenaw County,13.5,"47.340015,-88.049091",47.340015,-88.049091
Lake County,26.9,"43.9447,-85.848624",43.9447,-85.848624
Lapeer County,12.6,"43.048243,-83.1649",43.048243,-83.1649
Leelanau County,11.9,"45.082123,-86.073363",45.082123,-86.073363
Lenawee County,13.2,"41.843386,-84.016742",41.843386,-84.016742
Livingston County,6.9,"42.620795,-83.847302",42.620795,-83.847302
Luce County,21,"46.582751,-85.513329",46.582751,-85.513329
Mackinac County,14.5,"46.023372,-84.996308",46.023372,-84.996308
Macomb County,14.1,"42.716876,-82.820974",42.716876,-82.820974
Manistee County,16.8,"44.24447,-86.324223",44.24447,-86.324223
Marquette County,18,"46.644579,-87.559382",46.644579,-87.559382
Mason County,18.1,"43.966454,-86.499655",43.966454,-86.499655
Mecosta County,25.6,"43.620103,-85.354965",43.620103,-85.354965
Menominee County,15.8,"45.499528,-87.574628",45.499528,-87.574628
Midland County,13,"43.575098,-84.354205",43.575098,-84.354205
Missaukee County,19,"44.366621,-85.023346",44.366621,-85.023346
Monroe County,12.1,"41.973889,-83.50702",41.973889,-83.50702
Montcalm County,17.7,"43.305734,-85.189405",43.305734,-85.189405
Montmorency County,18.9,"45.074279,-84.140314",45.074279,-84.140314
Muskegon County,20,"43.294941,-86.126105",43.294941,-86.126105
Newaygo County,17.9,"43.559358,-85.766664",43.559358,-85.766664
Oakland County,11.2,"42.592192,-83.336188",42.592192,-83.336188
Oceana County,20.7,"43.643476,-86.289505",43.643476,-86.289505
Ogemaw County,22.1,"44.327074,-84.185712",44.327074,-84.185712
Ontonagon County,15.7,"46.872791,-89.313119",46.872791,-89.313119
Osceola County,17.6,"43.925728,-85.354965",43.925728,-85.354965
Oscoda County,19.2,"44.62789,-84.185712",44.62789,-84.185712
Otsego County,13.6,"45.099206,-84.64824",45.099206,-84.64824
Ottawa County,11.4,"42.953023,-86.093731",42.953023,-86.093731
Presque Isle County,15.5,"45.57293,-83.597821",45.57293,-83.597821
Roscommon County,21.2,"44.351611,-84.689749",44.351611,-84.689749
Saginaw County,19.9,"43.404425,-84.016742",43.404425,-84.016742
Sanilac County,17,"43.406904,-82.734714",43.406904,-82.734714
Schoolcraft County,14.8,"46.069352,-86.190362",46.069352,-86.190362
Shiawassee County,14.5,"42.949754,-84.185712",42.949754,-84.185712
St. Clair County,15.7,"43.016179,-82.648344",43.016179,-82.648344
St. Joseph County,20.3,"41.911804,-85.520024",41.911804,-85.520024
Tuscola County,14.5,"43.530114,-83.50702",43.530114,-83.50702
Van Buren County,21.5,"42.245967,-86.012157",42.245967,-86.012157
Washtenaw County,16.7,"42.307649,-83.847302",42.307649,-83.847302
Wayne County,26.1,"42.279075,-83.336188",42.279075,-83.336188
Wexford County,15.2,"44.387157,-85.520024",44.387157,-85.520024
Aitkin County,13.2,"46.618543,-93.453669",46.618543,-93.453669
Anoka County,8.6,"45.329283,-93.2197",45.329283,-93.2197
Becker County,12.9,"46.916463,-95.703656",46.916463,-95.703656
Beltrami County,20.4,"48.037004,-94.828924",48.037004,-94.828924
Benton County,11.5,"45.721106,-93.973285",45.721106,-93.973285
Big Stone County,15,"45.493205,-96.4724",45.493205,-96.4724
Blue Earth County,18.3,"43.950513,-93.987843",43.950513,-93.987843
Brown County,8,"44.229438,-94.645035",44.229438,-94.645035
Carlton County,12.2,"46.561925,-92.684723",46.561925,-92.684723
Carver County,5.4,"44.825431,-93.78415",44.825431,-93.78415
Cass County,18.3,"47.214454,-94.230917",47.214454,-94.230917
Chippewa County,10.9,"45.052004,-95.555641",45.052004,-95.555641
Chisago County,6.7,"45.524828,-92.955031",45.524828,-92.955031
Clay County,14.8,"46.878186,-96.425759",46.878186,-96.425759
Clearwater County,18.9,"47.720079,-95.310566",47.720079,-95.310566
Cook County,10.9,"47.605106,-90.493177",47.605106,-90.493177
Cottonwood County,11.7,"44.048869,-95.31025",44.048869,-95.31025
Crow Wing County,13.4,"46.5957987,-94.14016989999999",46.5957987,-94.14016989999999
Dakota County,7,"44.731554,-93.177966",44.731554,-93.177966
Dodge County,7.4,"43.984289,-92.85771",43.984289,-92.85771
Douglas County,10.8,"45.927939,-95.421881",45.927939,-95.421881
Faribault County,13.6,"43.644877,-93.987843",43.644877,-93.987843
Fillmore County,12.2,"43.69563,-92.06652",43.69563,-92.06652
Freeborn County,12.4,"43.665629,-93.338892",43.665629,-93.338892
Goodhue County,9.2,"44.443025,-92.698387",44.443025,-92.698387
Grant County,10.4,"45.972932,-96.047136",45.972932,-96.047136
Hennepin County,13.6,"45.020891,-93.509457",45.020891,-93.509457
Houston County,9.5,"43.705165,-91.443469",43.705165,-91.443469
Hubbard County,14.1,"47.186053,-94.941142",47.186053,-94.941142
Isanti County,8.8,"45.630138,-93.253733",45.630138,-93.253733
Itasca County,14.1,"47.550792,-93.568365",47.550792,-93.568365
Jackson County,11.2,"43.598799,-95.143207",43.598799,-95.143207
Kanabec County,14.4,"45.932903,-93.288353",45.932903,-93.288353
Kandiyohi County,12.7,"45.114455,-95.015584",45.114455,-95.015584
Kittson County,10.7,"48.756308,-96.865445",48.756308,-96.865445
Koochiching County,14,"48.181601,-93.648322",48.181601,-93.648322
Lac qui Parle County,10.4,"45.056268,-96.200698",45.056268,-96.200698
Lake County,10.5,"47.59643,-91.496464",47.59643,-91.496464
Lake of the Woods County,12.8,"48.694386,-94.926547",48.694386,-94.926547
Le Sueur County,9,"44.461555,-93.915144",44.461555,-93.915144
Lincoln County,9.8,"44.450707,-96.322607",44.450707,-96.322607
Lyon County,12.1,"44.398129,-95.898714",44.398129,-95.898714
Mahnomen County,24.3,"47.381174,-95.797516",47.381174,-95.797516
Marshall County,10.1,"48.365352,-96.674424",48.365352,-96.674424
Martin County,12.5,"43.626681,-94.479976",43.626681,-94.479976
McLeod County,8.2,"44.844002,-94.315422",44.844002,-94.315422
Meeker County,9.3,"45.135318,-94.515054",45.135318,-94.515054
Mille Lacs County,13.2,"45.92284,-93.621874",45.92284,-93.621874
Morrison County,12.1,"45.984648,-94.052545",45.984648,-94.052545
Mower County,13.7,"43.682499,-92.698387",43.682499,-92.698387
Murray County,9.4,"44.02434,-95.814288",44.02434,-95.814288
Nicollet County,10.3,"44.357286,-94.274363",44.357286,-94.274363
Nobles County,14.5,"43.719693,-95.814288",43.719693,-95.814288
Norman County,12.5,"47.341681,-96.531309",47.341681,-96.531309
Olmsted County,8,"43.995179,-92.381362",43.995179,-92.381362
Otter Tail County,11.4,"46.518944,-95.893598",46.518944,-95.893598
Pennington County,12.6,"48.03918,-96.075015",48.03918,-96.075015
Pine County,15.9,"46.098309,-92.807071",46.098309,-92.807071
Pipestone County,12.7,"43.997336,-96.322607",43.997336,-96.322607
Polk County,14.5,"47.663509,-96.417053",47.663509,-96.417053
Pope County,10.3,"45.547226,-95.436372",45.547226,-95.436372
Ramsey County,17.7,"44.996399,-93.061598",44.996399,-93.061598
Red Lake County,11.4,"47.877034,-96.134564",47.877034,-96.134564
Redwood County,10.4,"44.351611,-95.31025",44.351611,-95.31025
Renville County,11.1,"44.667444,-94.976654",44.667444,-94.976654
Rice County,11.2,"44.275,-93.338892",44.275,-93.338892
Rock County,10.9,"43.6927,-96.322607",43.6927,-96.322607
Roseau County,12.1,"48.724948,-95.982052",48.724948,-95.982052
Scott County,5.8,"44.683407,-93.540791",44.683407,-93.540791
Sherburne County,7.6,"45.464461,-93.729898",45.464461,-93.729898
Sibley County,11.6,"44.550209,-94.151376",44.550209,-94.151376
St. Louis County,17.5,"47.739511,-92.362392",47.739511,-92.362392
Stearns County,13.5,"45.584479,-94.58656",45.584479,-94.58656
Steele County,9.6,"43.975852,-93.177966",43.975852,-93.177966
Stevens County,13.3,"45.521512,-95.952218",45.521512,-95.952218
Swift County,10.5,"45.231565,-95.719604",45.231565,-95.719604
Todd County,16.7,"46.030773,-94.831549",46.030773,-94.831549
Traverse County,12.4,"45.803026,-96.365147",45.803026,-96.365147
Wabasha County,9.3,"44.302081,-92.223667",44.302081,-92.223667
Wadena County,18.2,"46.641593,-94.936044",46.641593,-94.936044
Waseca County,9.9,"43.961388,-93.662324",43.961388,-93.662324
Washington County,5.9,"44.889688,-92.85771",44.889688,-92.85771
Watonwan County,11.8,"43.932309,-94.479976",43.932309,-94.479976
Wilkin County,9.6,"46.40874,-96.501847",46.40874,-96.501847
Winona County,14.6,"44.006499,-91.753882",44.006499,-91.753882
Wright County,6.9,"45.15382,-94.019094",45.15382,-94.019094
Yellow Medicine County,11.1,"44.738045,-95.856486",44.738045,-95.856486
Adams County,34.3,"31.530535,-91.289104",31.530535,-91.289104
Alcorn County,20.5,"34.898468,-88.595175",34.898468,-88.595175
Amite County,20.8,"31.16838,-90.8294",31.16838,-90.8294
Attala County,26.4,"33.168327,-89.625165",33.168327,-89.625165
Benton County,26.8,"34.771267,-89.1706",34.771267,-89.1706
Bolivar County,33.4,"33.882996,-90.8294",33.882996,-90.8294
Calhoun County,22.4,"33.883922,-89.322695",33.883922,-89.322695
Carroll County,20.1,"33.527985,-89.925323",33.527985,-89.925323
Chickasaw County,21.4,"33.881879,-89.017933",33.881879,-89.017933
Choctaw County,26.6,"33.391443,-89.284725",33.391443,-89.284725
Claiborne County,38.6,"31.943821,-90.943847",31.943821,-90.943847
Clarke County,23.9,"32.077218,-88.710896",32.077218,-88.710896
Clay County,27,"33.656784,-88.826301",33.656784,-88.826301
Coahoma County,37.3,"34.19603,-90.63937",34.19603,-90.63937
Copiah County,24.8,"31.901245,-90.374835",31.901245,-90.374835
Covington County,26.5,"31.673274,-89.587482",31.673274,-89.587482
DeSoto County,10.4,"34.906545,-89.96268",34.906545,-89.96268
Forrest County,27.9,"31.214868,-89.284725",31.214868,-89.284725
Franklin County,22.6,"31.488393,-90.867513",31.488393,-90.867513
George County,18.2,"30.843123,-88.672358",30.843123,-88.672358
Greene County,22.5,"31.164616,-88.710896",31.164616,-88.710896
Grenada County,20.2,"33.751631,-89.813036",33.751631,-89.813036
Hancock County,24.5,"30.388758,-89.512008",30.388758,-89.512008
Harrison County,20.5,"30.432087,-89.017933",30.432087,-89.017933
Hinds County,26.2,"32.264835,-90.374835",32.264835,-90.374835
Holmes County,41,"33.168866,-90.074677",33.168866,-90.074677
Humphreys County,37.6,"33.167783,-90.525782",33.167783,-90.525782
Issaquena County,40.1,"32.849435,-91.020322",32.849435,-91.020322
Itawamba County,17.7,"34.231788,-88.401604",34.231788,-88.401604
Jackson County,17.3,"30.427821,-88.556531",30.427821,-88.556531
Jasper County,24.7,"32.081043,-89.1706",32.081043,-89.1706
Jefferson County,37.5,"31.715782,-90.982067",31.715782,-90.982067
Jefferson Davis County,29.8,"31.582528,-89.813036",31.582528,-89.813036
Jones County,20.1,"31.534324,-89.1706",31.534324,-89.1706
Kemper County,28.9,"32.801845,-88.710896",32.801845,-88.710896
Lafayette County,23.1,"34.418699,-89.474218",34.418699,-89.474218
Lamar County,17,"31.169971,-89.474218",31.169971,-89.474218
Lauderdale County,23,"32.440158,-88.710896",32.440158,-88.710896
Lawrence County,19.9,"31.536979,-90.074677",31.536979,-90.074677
Leake County,27.1,"32.807351,-89.474218",32.807351,-89.474218
Lee County,16.6,"34.235414,-88.710896",34.235414,-88.710896
Leflore County,43.2,"33.527443,-90.374835",33.527443,-90.374835
Lincoln County,24.1,"31.535925,-90.525782",31.535925,-90.525782
Lowndes County,24.4,"33.473423,-88.440388",33.473423,-88.440388
Madison County,14.2,"32.672946,-90.03732",32.672946,-90.03732
Marion County,30.8,"31.170844,-89.775534",31.170844,-89.775534
Marshall County,23.8,"34.772949,-89.474218",34.772949,-89.474218
Monroe County,19.3,"33.877359,-88.556531",33.877359,-88.556531
Montgomery County,27.8,"33.527443,-89.625165",33.527443,-89.625165
Neshoba County,23.7,"32.805716,-89.1706",32.805716,-89.1706
Newton County,22,"32.444006,-89.1706",32.444006,-89.1706
Noxubee County,39,"33.160561,-88.556531",33.160561,-88.556531
Oktibbeha County,33.5,"33.388669,-88.90306",33.388669,-88.90306
Panola County,24.3,"34.419802,-89.925323",34.419802,-89.925323
Pearl River County,24.4,"30.803408,-89.625165",30.803408,-89.625165
Perry County,21.3,"31.167312,-89.017933",31.167312,-89.017933
Pike County,27.4,"31.170496,-90.374835",31.170496,-90.374835
Pontotoc County,16.6,"34.238245,-89.017933",34.238245,-89.017933
Prentiss County,24.2,"34.632437,-88.517852",34.632437,-88.517852
Quitman County,37.5,"34.28633,-90.262004",34.28633,-90.262004
Rankin County,10.8,"32.265367,-89.925323",32.265367,-89.925323
Scott County,25.1,"32.445631,-89.474218",32.445631,-89.474218
Sharkey County,35,"32.98609,-90.8294",32.98609,-90.8294
Simpson County,24.2,"31.901774,-89.925323",31.901774,-89.925323
Smith County,21.2,"32.082659,-89.474218",32.082659,-89.474218
Stone County,19.3,"30.801307,-89.1706",30.801307,-89.1706
Sunflower County,41.8,"33.526164,-90.677305",33.526164,-90.677305
Tallahatchie County,35.9,"33.930258,-90.186964",33.930258,-90.186964
Tate County,18.7,"34.641397,-89.96268",34.641397,-89.96268
Tippah County,21.5,"34.76881,-88.864698",34.76881,-88.864698
Tishomingo County,17.4,"34.761502,-88.246118",34.761502,-88.246118
Tunica County,30,"34.640708,-90.412518",34.640708,-90.412518
